SMILES,log IC50,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
O=C(NCCCNCCCCNCCCN)[C@@H](NC(=O)CCC)CC1CCCCC1,3.6417716,78.923271,0,0,3,5,5,0,0,0,77,5,10,30,21,103.82533,1.3483808,0,0,23,0,0,47,0,5,2,0,0,2.1345317,-2.8193128,-0.54869151,0.53120512,2.7677178,-2.8273489,-0.50887847,0.56487662,2.8930409,-2.5662942,-0.39639771,0.65949851,3.0205202,55.27673,18,0.60000002,0,77,2,30,13,20,0.66666669,75,0,21.865749,19.27647,15.882623,16.037323,14.668234,12.355268,8.9823284,9.0816813,1,0,0.75693917,20,0,-0.85585415,-0.39057752,0.060650263,2.8829172,-1.3634033,-0.33472702,0.11439149,2.9040704,-0.53204167,-0.22848119,0.16689134,3.1066465,10.217388,12.598814,6.630518,-4.5720673,3.1829638,-3.8826561,0,2.0269399,12.403217,2.9856446,14,3.6268778,1.0945208,10.737106,28.033333,19.66782,15.462381,25.423096,17.77401,13.938837,15.062346,7,6,1,1,2.365,-3.69539,12.451972,0,1,6,0,1,20,2,0,0,1.5726,-1.5726,0.17411956,0.17204045,205.51044,97.006516,40.59901,6.6995511,0,25.899061,0,0,0,17.742489,0,22.730305,27.133842,0,0.82910085,0.15250035,0.11247859,0.17089912,0.84749967,0.058420535,367.55801,67.606636,49.864147,75.763206,375.71457,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,443.3212,0,0,0,443.3212,0,10,0,1,0,0,0,2.0562,104.94019,10.517568,51.706402,110.63747,4.4107962,0,0,0,226.42087,33.326015,12.43022,47.724434,0,76.453796,3.9819686,32.897186,226.42087,121.15504,33.326015,108.28,0.35335934,5.9068904,4.126092,9.4736261,443.3212,499.75745,27.133842,0,0,11.365152,349.81552,25.899061,67.606636,425.66199,3400,34,128
C(CCCCCCn1c2c(c3c1cccc3)cc[n+](C)c2)CCCCCn1c2c(c3c1cccc3)cc[n+](C)c2.[I-].[I-],3.6434526,107.79889,0,0,2,3,0,2,26,4,86,0,0,42,36,116.32648,1.3526335,0,0,36,0,0,44,2,4,0,0,0,0.91471398,-2.7309785,-0.61749351,0.60821831,2.6644032,-2.9960001,-0.53915286,0.7113272,2.8365395,-2.4775944,-0.39162621,0.75754339,2.9194849,56.021107,13,0.2888889,30,89,0,45,13,13,0.2888889,59,0,27.312979,29.427965,22.568186,25.003578,19.70351,15.430173,11.976068,14.765986,0,0,0.96383142,42,0,-1.0001352,-0.40408266,0.062582612,2.9318035,-2.9961352,-0.28752875,0.14367212,3.0640144,-0.55845356,-0.18219322,0.16886649,3.1847394,6.5474,19.05213,19.05213,8.8264027,8.8264027,-10.248292,0,13.666348,19.2061,0,14,14,1,0,34.865185,17.065557,8.244154,31.387865,15.322798,7.3886065,11.451188,4,0,1,1,15.07306,-11.94138,20.049959,1,3,30,0,6,13,3,0,0,2.9489617,-2.9489617,0.13852142,0.33910239,293.38705,45.01609,53.998116,0,0,40.59901,108.39793,0,0,0,0,0,0,116.17611,0.59674054,0.17667373,0.17667373,0.40325946,0.82332629,0.22658572,392.40128,116.17611,116.17611,265.17307,541.39819,148.99695,0,0,0,0,0,0,1,0,0,0,1,0,657.57434,0,0,0,657.57434,0,42,1,6,0,0,1,3.4117999,143.54034,3.7981856,0,0,0,0,0,264.15768,188.68405,102.67353,16.8382,143.54034,3.7981856,0,0,18.868406,470.85248,0,65.794373,17.620001,0.29071587,6.4918532,4.3380218,10.250427,657.57434,770.0849,0,116.17611,0,0,541.39819,0,0,786.58398,10736,65,214
Clc1c(F)ccc(S(=O)(=O)NCc2cnc(C(=O)NCc3cn(C)nc3)cc2)c1,3.6618128,56.558479,0,0,2,4,5,0,17,0,46,2,7,29,19,93.173805,2.0255175,0,0,18,1,1,17,0,5,3,0,1,1.3389487,-2.4594231,-0.58990663,0.62503648,2.4418266,-2.5646214,-0.48527303,0.67150676,2.4484289,-2.1300316,-0.41961738,0.77700716,2.7963984,32.26152,7,0.22580644,17,48,1,31,4,8,0.25806451,30,0,21.018297,16.836004,10.533015,12.112519,13.742021,10.259171,4.4718494,6.1573977,0,0,0.93087882,18,0,-0.85400343,-0.40585136,0.074524567,2.4725363,-1.1306298,-0.36956272,0.16699412,2.516922,-0.49010178,-0.1978212,0.20662127,2.7565634,10.65053,14.55803,9.1927013,2.9293668,2.9295599,-5.2389216,1.4261465,10.086932,10.961144,0.000214433,10.216682,10.085171,1.0120676,0.00085137,23.658689,10.543388,6.7383409,19.203566,8.4904728,5.3947072,5.6223226,8,2,1,0,1.359,-3.15889,10.967304,0,1,17,1,3,6,0,0,0,2.0290082,-2.0290082,0.14782268,0.13005997,43.931137,65.418266,58.616047,63.219814,0,17.134132,0,18.017035,29.581947,8.0752068,9.4210396,55.29031,13.566921,0,0.77505183,0.3504115,0.18012634,0.2249482,0.64958847,0.044821851,296.28049,133.95245,68.857231,85.991364,248.3194,17.134132,0.5,1,0,0,0,0,1,0,0,0,1,0,382.27185,0,0,0,382.27185,0,9,0,3,0,0,0.51724136,2.9080999,34.415749,88.655579,15.761761,0,32.990112,1.5507339,3.5006065,139.85899,0,123.8851,10.47417,72.033905,50.185223,45.087502,12.628504,0,176.73814,5.2587838,78.686577,105.98,0.3796615,5.9541965,3.926625,9.3694229,382.27185,451.98901,60.687061,0,0,13.757783,284.77188,23.05514,74.444839,437.883,2765,42,150
FC(F)(F)COc1cc(C2(N3CCCCC3)CCCCC2)ccc1,3.6999998,54.349617,0,0,2,3,2,0,6,0,50,0,2,24,22,74.515869,1.4903173,0,0,19,0,3,26,0,1,1,0,0,1.6747044,-2.866575,-0.55673832,0.53863585,2.7942288,-2.7973678,-0.47741088,0.65396917,2.9266207,-2.5966222,-0.37590313,0.71740812,3.0614498,35.928383,4,0.15384616,6,52,0,26,3,5,0.1923077,46,0,17.045759,14.076931,12.087576,12.761302,11.495749,9.0478354,7.1320271,7.9823284,0,0,0.82965899,11,0,-0.84805274,-0.38355163,-0.029403744,2.9791358,-0.92257857,-0.28582647,0.22649233,3.0946729,-0.53120953,-0.20159528,0.13599221,3.2218397,3.8658228,5.1943235,5.1943235,1.5207613,3.8066547,-4.2759266,0,3.2511382,8.8532305,0.99737412,14,4.4204202,1.0183935,3.542608,18.781065,8.1314831,4.8034024,16.563974,7.1304154,4.1946497,4.9211674,2,0,1,1,5.7297602,-4.6149902,8.9999342,0,1,18,1,3,8,1,0,0,1.1056347,-1.1056347,0.384675,0.29083654,173.89345,49.057533,0,0,0,22.058474,9.0455017,18.017035,0,0,35.725906,0,0,2.503756,0.89169335,0.18126458,0.008068781,0.10830665,0.81873542,0.10023787,276.69391,56.246696,2.503756,33.607731,254.05495,31.103977,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,310.30164,0,0,0,310.30164,0,6,0,3,0,0,0.45833334,5.5844998,10.999887,10.88383,0,57.805416,3.185575,0,0,70.572739,150.94725,50.123768,8.8296003,0,59.004543,7.7595162,8.4290028,0,221.51997,57.805416,0,12.47,0.43739632,5.7004399,3.270438,8.8919001,310.30164,379.92596,2.503756,0,0,0,307.79788,0,2.503756,341.41699,1315,37,126
C(CCCCC[n+]1cc2[nH]c3c(c2cc1)cccc3)CCCCC[n+]1cc2[nH]c3c(c2cc1)cccc3.[Br-].[Br-],3.7075701,93.918137,0,0,1,2,0,2,26,4,77,0,0,39,33,106.65631,1.3851469,0,2,33,0,0,38,0,4,0,0,0,0.84259009,-2.7160237,-0.74875164,0.61915004,2.6747849,-2.9960001,-0.64785182,0.71964741,2.8271699,-2.4751699,-0.40609986,0.76797146,2.9113739,46.821865,12,0.2857143,30,80,0,42,12,12,0.2857143,50,0,24.865385,25.683428,19.861078,22.296473,18.348469,14.141319,11.476068,14.265986,0,0,0.86993557,39,0,-1.0001687,-0.39743719,0.063349217,2.8478618,-2.9961686,-0.29981357,0.14410974,2.9452071,-0.56018633,-0.18302192,0.1726487,3.071048,6.5474,21.229208,15.354425,7.0110087,7.0110073,-8.379117,0,13.66561,16.809868,-0.00000129,12.887851,14,1.0000188,0.000000772,31.925171,16.011696,8.0946741,27.225952,13.595116,6.8513932,9.4907684,4,2,1,1,12.73706,-10.20866,17.464201,1,3,30,0,6,12,3,0,0,2.79478,-2.79478,0.11533901,0.35780993,245.96158,76.63308,0,13.399102,0,40.59901,81.198021,0,0,0,0,11.365152,0,110.83538,0.57930827,0.21069372,0.21069372,0.42069176,0.78930628,0.20999803,335.99377,122.20053,122.20053,243.99757,457.7908,121.79704,0,0,0,0,0,0,1,0,0,0,1,0,579.99133,0,0,0,579.99133,0,39,1,6,0,0,1,2.2825,121.70985,0,33.57106,0,0,0,0,264.15768,169.81564,36.879158,15.39624,121.70985,0,33.57106,0,18.868406,451.98407,0,0,39.34,0.30819827,6.3923173,4.4545269,10.052665,579.99133,703.72913,0,110.83538,11.365152,11.365152,457.7908,0,11.365152,650.50299,9343,56,198
O(c1cc(-c2c(O)nc3c(c2O)ccnc3)ccc1)c1ccccc1,3.7323937,49.141102,0,0,3,3,4,0,22,0,39,2,6,25,19,59.63427,1.5290838,0,0,20,0,0,14,0,2,3,0,0,1.3801866,-2.2549388,-0.71401483,0.71892583,2.2469585,-2.0540218,-0.6717959,0.80582452,2.4877212,-1.9234771,-0.52884531,0.91008604,2.5781369,19.860897,3,0.10714286,23,42,0,28,0,3,0.10714286,19,0,17.225405,13.125306,10.928204,13.104083,12.220346,7.7118077,5.8927345,8.4326534,0,0,0.79817146,13,0,-0.76044124,-0.49685803,0.080976784,2.4670122,-0.76463974,-0.32501599,0.1570432,2.6725152,-0.42974603,-0.22654203,0.23128819,2.7791231,6.1933804,8.993084,4.4125199,4.3537426,4.0137181,-5.207396,0,12.393078,9.5782642,-0.96658778,5.5382228,10.293462,1.1778563,8.0197544,18.367348,8.3471403,4.1352797,12.479758,5.5717421,2.7236571,2.7813599,5,2,1,0,4.4605298,-4.5117302,9.505682,0,1,23,1,4,3,1,0,0,1.1243812,-1.1243812,0.19089715,0.27284902,162.50203,39.425083,35.457577,0,12.949531,0,0,0,0,0,27.133842,11.365152,0,2.503756,0.907947,0.14073995,0.047604356,0.092052989,0.85926002,0.044448636,264.51852,41.00275,13.868908,26.818439,250.33421,12.949531,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,291.33698,0,0,0,291.33698,0,7,0,4,0,0,0.47999999,4.5002999,61.77034,33.57106,0,0,0,0,0,221.94881,0,20.544886,9.4819603,0,95.3414,0,20.544886,11.088251,210.86055,0,0,75.470001,0.43513325,5.8073549,3.417789,8.9891415,291.33698,396.19431,11.365152,0,0,0,237.38469,15.453287,38.498993,330.34299,1516,41,134
O(C(C)C)c1cc(CNC(=N)N)cc(CNC(=N)N)c1.Cl.Cl,3.8095598,50.645031,0,0,2,4,3,0,6,0,46,6,9,22,11,78.42926,1.7049838,0,0,13,2,0,24,0,6,1,0,0,0,-2.5183277,-0.87895703,0.86854517,2.4819715,-2.6366153,-0.63978446,0.85025012,2.5364661,-2.2738943,-0.67946237,1.0160604,2.730705,28.992968,6,0.30000001,6,44,2,20,2,8,0.40000001,36,0,15.120955,14.236053,8.2236147,8.9996357,9.363081,6.3181415,3.5938582,4.4206867,0,0,0.89511961,22,0,-0.84700835,-0.46760064,0.20131984,2.4954708,-1.3714899,-0.16147566,0.22916321,2.5882542,-0.52204484,-0.15551546,0.29214525,2.7718861,10.281395,15.598378,4.1292663,-4.7566886,0.55807227,-2.1757734,0,5.7273102,9.1474648,-0.005117367,9.2971773,14,1.0326713,74.414642,24.254999,12.426036,11.242603,20.543814,10.436538,9.3850908,9.7457399,7,8,1,1,3.944,-5.13342,9.2695723,0,3,6,1,1,8,1,0,0,1.2108209,-1.2108209,0.23503631,0.27493593,177.18834,8.458519,8.458519,40.59901,0,31.363148,0,98.145866,0,70.969955,0,11.365152,0,2.503756,0.87665606,0.27445671,0.037819322,0.12334393,0.72554332,0.085524611,321.48285,100.64736,13.868908,45.232056,266.06754,31.363148,0,0,0,0,0,0,1,0,0,0,1,0,366.7149,0,0,0,366.7149,0,22,1,1,0,0,0.5,2.57674,112.81577,3.7981856,6.4686494,0,6.37115,0,0,116.27348,0,213.7776,9.4053602,0,10.999887,99.365433,18.083227,65.794373,89.808708,3.7981856,171.65501,133.03,0.41142982,5.321928,3.3145506,8.3513308,366.7149,365.41483,2.503756,0,0,46.850132,168.17551,113.70052,84.838867,351.28198,1794,23,92
Clc1c(Cl)ccc(S(=O)(=O)NCc2cnc(C(=O)NCc3sc(C)nc3)cc2)c1,3.8247764,59.31469,0,0,3,5,5,0,17,0,45,2,7,29,20,91.319855,2.02933,0,0,18,2,0,16,0,4,3,0,2,1.3389668,-2.4597309,-0.60255355,0.6411497,2.440331,-2.5643709,-0.4884842,0.72698468,2.4558353,-2.1293175,-0.42581439,0.84476143,2.7970619,32.005314,7,0.22580644,17,47,1,31,4,8,0.25806451,29,0,21.018297,18.292114,10.455666,11.982763,13.742021,11.3914,4.6831746,6.3264999,0,0,0.96240401,18,0,-0.83012754,-0.41742384,0.076105788,2.4562922,-1.1305757,-0.35980013,0.19716524,2.5237436,-0.48309955,-0.17941986,0.24425973,2.7536077,10.915081,12.919827,7.488493,3.9011805,3.9011014,-6.3733773,1.4295464,10.14541,11.65275,-0.000390004,10.337387,11.157166,1.0047387,0.000315575,23.658689,10.543388,6.7383409,21.904232,9.7336597,6.207768,7.3520117,7,2,1,0,2.6470001,-4.28299,11.788745,0,1,17,1,3,6,1,0,0,1.7913355,-1.7913355,0.167384,0.14731643,79.806664,69.938011,58.616047,19.760618,0,17.134132,0,22.201635,59.163895,8.0752068,0,43.381676,19.249496,0,0.79924536,0.38273704,0.15763116,0.20075461,0.61726296,0.043123461,317.56207,152.07191,62.631172,79.765305,245.25546,17.134132,0.5,1,0,0,0,0,1,0,0,0,1,0,397.32736,0,0,0,397.32736,0,9,0,3,0,0,0.44827586,4.0946202,34.415749,87.001534,6.6407428,0,32.092514,1.5507339,7.0012131,122.64464,0,179.78015,11.31557,72.033905,33.57106,35.96648,15.231511,0,159.52379,5.2587838,149.54173,101.05,0.3796615,5.9541965,3.926625,9.3694229,397.32736,473.04559,56.948597,0,0,13.757783,303.56586,23.05514,70.706375,471.38901,2765,42,150
Clc1c2c(N)c3c(nc2ccc1)CCCCC3.Cl,3.8627276,41.868687,0,0,1,1,1,0,10,0,34,1,2,18,15,51.670769,1.5197284,0,0,14,2,0,16,0,2,0,0,0,1.7612404,-2.5988493,-0.63100702,0.64738262,2.6226492,-2.4720023,-0.4953737,0.77123177,2.7453346,-2.354615,-0.42187142,0.88430935,2.8822441,18.991312,0,0,11,35,0,19,1,0,0,24,0,11.828063,11.650786,8.2675848,9.1209555,8.2708569,6.5039592,5.2011237,6.2996597,0,0,0.86320716,18,0,-0.8080678,-0.44014224,0.061654586,2.612556,-1.3345231,-0.21996936,0.2120191,2.7492671,-0.53040034,-0.1625645,0.26975185,2.8989742,3.597517,6.4230394,1.8756406,2.0258324,3.9016838,-4.3260856,0,5.8008881,7.594418,-0.003554208,9.447711,14,1.0238727,32.189266,14.409972,5.9698215,2.6592798,12.967828,5.3370838,2.3658624,3.8450212,2,2,1,0,4.5689998,-5.2603898,7.8400021,1,2,17,1,3,2,1,0,0,0.43266496,-0.43266496,0.19111599,0.57756555,172.05373,24.618401,0,0,0,0,0,41.168686,29.581947,17.742489,0,5.6825762,0,0,0.9772405,0.21230052,0.022759516,0.022759516,0.78769946,0,243.99655,53.007011,5.6825762,5.6825762,196.67212,0,0,0,0,0,0,0,1,0,0,0,1,0,249.67914,0,0,0,249.67914,0,18,1,3,0,0,0.55555558,4.5412402,32.897186,16.78553,0,0,5.9423227,37.736813,3.5006065,57.646656,56.605217,94.406883,7.93894,0,16.78553,0,9.4429293,7.4738488,180.16876,0,91.650139,38.91,0.52150291,5.2479277,2.8594024,7.7488127,249.67914,309.39734,5.6825762,0,0,17.742489,185.08539,41.168686,23.425066,283.202,762,32,92
Clc1c(F)ccc(S(=O)(=O)NCc2cnc(C(=O)NCc3cncnc3)cc2)c1,3.8686445,55.224895,0,0,2,4,6,0,18,0,44,2,8,29,18,90.188454,2.0497377,0,0,18,1,1,15,0,5,3,0,1,1.3371962,-2.4595046,-0.62581062,0.65560859,2.44172,-2.5646372,-0.51501077,0.75168878,2.4479988,-2.1302953,-0.4479982,0.81880569,2.7963836,30.735106,7,0.22580644,18,46,1,31,4,8,0.25806451,27,0,20.85516,16.413355,10.110366,11.819627,13.848174,10.128356,4.4718494,6.1573977,0,0,0.93447047,18,0,-0.82626122,-0.44066325,0.078597195,2.4563224,-1.1306559,-0.37855804,0.2002428,2.5004976,-0.47977829,-0.20133984,0.21053976,2.7417557,12.502854,14.449526,8.9723244,2.6281242,2.6280227,-5.2238355,1.4261454,10.749066,10.880219,-0.000473943,10.216155,10.874118,1.0065447,0.000441917,23.658689,11.039481,7,18.921507,8.7542839,5.5162706,5.7118702,8,2,1,0,1.006,-3.7316999,10.915539,0,1,18,1,3,6,0,0,0,2.0588999,-2.0588999,0.14567655,0.12817171,43.931137,85.717773,38.31654,54.11087,0,17.134132,0,18.017035,29.581947,8.0752068,0,66.655464,13.566921,0,0.7404567,0.36228746,0.21386532,0.2595433,0.63771254,0.045677982,277.75052,135.89658,80.222382,97.356514,239.21045,17.134132,0.5,1,0,0,0,0,1,0,0,0,1,0,375.10703,0,0,0,375.10703,0,9,0,3,0,0,0.48275861,2.6054001,34.415749,103.78706,15.761761,0,32.990112,1.5507339,3.5006065,156.64452,0,90.987915,10.32847,72.033905,65.316704,45.087502,12.628504,0,193.52368,5.2587838,45.789387,113.94,0.3796615,5.9541965,3.9267077,9.3700562,375.10703,450.25177,62.631172,0,0,13.757783,250.87241,47.845657,76.388954,435.867,2766,43,148
Clc1cnc2c(O)c(c(O)nc2c1)-c1cc([N+](=O)[O-])ccc1,3.8692317,38.662346,0,0,3,3,4,0,16,0,30,2,6,22,15,57.148861,1.9049621,0,0,14,1,0,8,0,3,4,0,0,1.712104,-2.2093399,-0.69127196,0.70981795,2.2711778,-2.0499568,-0.66060436,0.82036233,2.4715793,-1.9090226,-0.47416729,0.94003093,2.5695083,13.061656,2,0.083333336,17,32,1,24,1,2,0.083333336,14,0,15.853006,11.650559,7.4641018,8.8614426,10.469234,6.4693274,3.9373927,5.5244045,0,0,0.94362426,11,0,-0.74991053,-0.48865527,0.12441634,2.3998649,-0.80912596,-0.32182443,0.1979114,2.5762458,-0.49124664,-0.21604975,0.33989257,2.6963289,8.5324411,8.1365013,3.5321214,3.5157995,3.2092648,-4.6320634,0,10.383554,8.008276,-0.99230558,4.8895402,10.861354,1.053962,8.9913712,16.84375,6.8571429,3.4404707,12.449058,4.9890909,2.4747891,2.823158,7,2,1,0,3.6265299,-4.2223401,7.8204131,1,1,17,1,3,2,0,0,0,1.4117923,-1.4117923,0.20402208,0.18295725,49.634022,42.37331,33.698608,8.458519,12.949531,6.6995511,0,0,29.581947,0,27.133842,11.365152,33.931049,0,0.74613446,0.39875609,0.17705895,0.25386551,0.60124391,0.076806575,190.88025,102.01199,45.2962,64.945282,153.81354,19.649082,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,255.82553,0,0,0,255.82553,0,6,1,3,0,0,0.59090906,3.2695999,50.770454,40.656677,0,50.935009,0,0,3.5006065,116.0897,0,51.963421,7.9967999,7.0856161,84.341515,50.935009,13.558636,13.416171,105.43027,0,39.148643,112.06,0.46637034,5.5849624,3.1624928,8.6347456,255.82553,328.12213,11.365152,0,0,0,170.44595,46.880581,38.498993,317.68799,1006,38,118
N(NC(=N)N)=Cc1ccc(N(C)C)cc1,3.8999846,33.101894,1,0,0,1,2,0,6,0,30,3,5,15,8,43.774437,1.4591479,0,0,10,0,0,15,0,5,0,0,0,2.1099613,-2.4723823,-0.53972739,0.5161317,2.346689,-2.5821867,-0.47943485,0.62401414,2.3967161,-2.1460414,-0.32986185,0.72385347,2.6757452,18.378105,3,0.2,6,30,2,15,2,4,0.26666668,22,0,11.259149,8.8585291,6.3867512,7.2675848,7.0922241,4.4985571,2.1100423,3.0412414,0,0,0.77951539,10,0,-0.84304363,-0.39723799,0.026422596,2.2390583,-1.3709077,-0.29769012,0.10818726,2.3325274,-0.47990677,-0.17244644,0.1496951,2.5518126,6.1633463,8.7478666,2.6293812,-0.40259713,0.75335115,-1.7992169,0,5.7198696,6.1223683,0.26587591,14,7.4410906,1.9604565,8.021328,13.066667,6.5540166,5.04,8.5449286,4.1406169,3.0944712,2.3587518,5,4,1,0,3.773,-1.84563,5.8838072,0,1,7,1,1,4,0,0,0,0.70213139,-0.70213139,0.43623328,0.355158,72.142067,67.79892,20.299505,0,0,0,15.681574,0,0,54.327057,0,0,0,0,0.93189299,0.23594902,0,0.068106987,0.76405096,0.068106987,214.56755,54.327057,0,15.681574,175.92207,15.681574,0.5,1,0,0,0,0,1,0,0,0,1,0,230.24913,0,0,0,230.24913,0,5,0,1,0,0,0.86666667,0.56957,53.909729,1.8990928,17.214357,0,3.185575,82.457382,0,102.24471,0,2.7567475,6.34128,0,16.663008,52.684509,3.185575,35.653934,70.572739,1.8990928,83.008736,77.5,0.56650949,4.9068904,3.1432476,7.4500527,230.24913,243.92719,9.4210396,0,0,27.163528,139.94099,35.981079,54.327057,205.265,438,17,68
N(NC(=N)N)=Cc1c(-c2ccccc2)cccc1,3.9299805,38.375103,1,0,0,1,2,0,12,0,32,3,5,18,12,45.394062,1.4185644,0,0,14,0,0,14,0,4,0,0,0,1.8166299,-2.2707679,-0.62959343,0.67871559,2.2179015,-2.5820754,-0.51455915,0.79177505,2.4057481,-1.9143872,-0.4766922,0.8419109,2.5788474,15.304898,3,0.15789473,12,33,2,19,0,4,0.21052632,19,0,12.794683,9.7980661,7.7735028,9.3804693,8.7708569,5.5471897,4.2767091,6.2079082,0,0,0.75970548,10,0,-0.82734698,-0.38640359,0.073852077,2.3178632,-1.3709112,-0.2548444,0.15840146,2.4685605,-0.43243146,-0.20746839,0.18695389,2.6488276,4.9943209,8.7639256,2.4797735,1.7043487,2.359664,-3.3399529,0,8.7421875,7.3344665,0.074771769,14,8.0925112,1.3601755,8.0851221,14.409972,7.5555553,4.5659928,9.0273542,4.5878906,2.7088287,2.3009176,4,4,1,0,5.816,-4.3446002,7.2018428,0,1,13,1,2,4,0,0,0,0.4527638,-0.4527638,0.67649639,0.31663442,148.90207,0,20.299505,0,0,0,15.681574,15.808495,0,54.327057,0,0,0,0,0.93444437,0.22711012,0,0.065555625,0.77288991,0.065555625,223.52864,54.327057,0,15.681574,184.88315,15.681574,0.5,1,0,0,0,0,1,0,0,0,1,0,239.21021,0,0,0,239.21021,0,5,0,2,0,0,0.22222222,2.1705699,50.785416,1.8990928,17.214357,0,3.185575,16.663008,0,196.83177,0,0,7.4521799,0,16.663008,49.560196,3.185575,39.268337,158.78867,1.8990928,17.214357,74.260002,0.52150291,5.2479277,3.1188231,8.0338717,239.21021,295.09067,9.4210396,0,0,27.163528,148.90207,35.981079,54.327057,238.29399,650,23,86
